kdrama_id,drama_name,year,director,screenwriter,country,type,tot_eps,duration,start_dt,end_dt,aired_on,org_net,content_rt,synopsis,rank,pop
c9b06582bf944541b0f98a77287202be,28 Faces of the Moon,2016,,,South Korea,Drama,8,600,2016-06-15,2016-06-16,Thursday,,Not Yet Rated,A man’s life spirals downward after his fiance dies just days before their wedding. ,9239,6478
905b7f32f90643de99b2e3c357132be9,You Are a Gift,2016,['Yoon Ryu Hae'],['Oh Bo Hyun'],South Korea,Drama,111,2400,2016-06-13,2016-11-24,"Monday, Tuesday, Wednesday, Thursday, Friday",SBS,Not Yet Rated,"Hyun-Soo is a university student who is smart and bright, but has lived through a tragic past. Her father died in a motorcycle accident and her mother suffered brain damage in the accident. Hyun-Soo dates Yoon-Ho and they decide to marry. At first, his mother, Young-Ae, opposes their marriage, but relents. After their marriage, Yoon-Ho and his father get into an accident, his father dies and he goes missing. Unaware that Hyun-Soo is pregnant, her mother-in-law moves to another country without telling her. Years later, Hyun-Soo and Young-Ae meet again.",57892,11713
b7427ce957d44efa8cbfde9d94f458ef,Immortal Goddess,2016,,,South Korea,Drama,8,900,2016-06-08,2016-06-15,Wednesday,Naver TV Cast,Not Yet Rated,"The fantasy romance comedy Web-drama depicts stories happening among four characters: Yoo Ri, a vampire with antibody for Acquired Immune Deficit Disorder, her younger sister 'Jo In', a superstar Soo Jeong, who is also a vampire and looking for Yoo Ri, and a genius film director. ",56278,8272
d653795924e64800a349bd285f791ad7,Baek Hee Has Returned,2016,['Cha Young Hoon'],['Im Sang Choon'],South Korea,Drama,4,3780,2016-06-06,2016-06-14,"Monday, Tuesday",KBS2,15+ - Teens 15 or older,"Why would a woman return to her sleepy hometown after 18 years?Yang Baek Hee was quite popular in her small hometown of Sumwol Island but left 18 years ago under a shroud of scandal when she became pregnant. In the intervening years, Baek Hee has married a doctor and become a polished, top salesperson for a home shopping network. When she moves back to Sumwol Island, Baek Hee brings her 18-year-old daughter, Shin Ok Hee.The rebellious Ok Hee thinks her mother is the pinnacle of uncool. But she begins to see her mother in a new light as she learns about Baek Hee’s past on the island.When Ok Hee meets three men from her mother’s childhood — Woo Bum Ryong, Cha Jong Myung and Hong Doo Shik — could one of these men be her father?(Source: Viki)",4160,3899
adc416be9ed74de08e195909d1f9ee4e,I'm a Hero,2016,,,South Korea,Drama,8,300,2016-05-25,2016-06-15,Wednesday,Naver TV Cast,Not Yet Rated,"A man, who does not know anything, but in fact, he is the main character, which puts him in absurd situations that makes him suffer. What the hell am I?!(Source: Translated from Naver TV Cast) ",99999,99999
976266a940314f6cad9b826c6d532617,Lucky Romance,2016,['Kim Kyung Hee'],['Choi Yoon Kyo'],South Korea,Drama,16,3600,2016-05-25,2016-07-14,"Wednesday, Thursday",MBC,15+ - Teens 15 or older,"When a traffic accident leaves her younger sister in a coma with little chance of survival, Shim Bo Nui turns to superstition in her desperation to save her only remaining family member. Two years later, her sister is still unconscious and pronounced to have little time left to live. When a trusted fortuneteller tells her that the only way to help her sister is to spend a night with a man born in the Year of the Tiger, Bo Nui sets out to do just that, no matter the cost.Born in the Year of the Tiger is Je Su Ho, a genius who rose to the top with his inborn skills and hard work and is now the CEO of a top gaming company. Su ho has no interest in dating and wants nothing to do with superstitions. He only believes in science and mathematics; his only love is coding.When these two get entangled with each other, is it already a recipe for disaster, or the start of an improbable romance? And what will the return of a childhood friend and a first love mean for these two?(Source: MyDramaList)~~ Adapted from the webtoon series.",3652,400
ef1eccbe278c4a8eaed1e4db4e12a8ac,Under the Black Moonlight,2016,,,South Korea,Drama,9,600,2016-05-24,2016-05-26,Tuesday,SBS,13+ - Teens 13 or older,"The drama revolves about incidents that take place to an owner of a mountain cabin and his mother after a group of friends’ visit to the cabin. “Under Black Moonlight”, the first of the five series, is an unusual genre of mystery thriller. As it is known to have high-quality images and sophisticated story, “Under Black Moonlight” has drawn keen attention even from the stage of its scenario is written. ",9214,4270
15679981d4ac413b876cf8876889f77a,Let's Make a New Start,2016,"['Park Jae Bum', 'Jang Joon Ho']",['Won Young Ok'],South Korea,Drama,121,2040,2016-05-23,2016-11-18,"Monday, Tuesday, Wednesday, Thursday, Friday",MBC,15+ - Teens 15 or older,"Na Yeong Ja, an ordinary department store clerk, is entangled in a love triangle with the scion of a department store fortune and a top executive at the same department store. This TV series is like a Cinderella fairytale story but without a passive heroine who waits for a prince to bring her a glass shoe. Instead, the heroine of this show reaches her goal by proactively seizing opportunities and working hard to also find love in her personal life.(Source: MBC)",55414,9233
37d7c86e78834cd396013170d23ece88,Oh My God! Tip Series 2,2016,,,South Korea,Drama,4,420,2016-05-20,2016-06-10,Friday,Naver TV Cast,Not Yet Rated,,40487,99999
b746c53e64a0439a8c57376def5a15e2,Beautiful Gong Shim,2016,"['Baek Soo Chan', 'Nam Tae Jin']",['Lee Hee Myung'],South Korea,Drama,20,3600,2016-05-14,2016-07-17,"Saturday, Sunday",SBS,13+ - Teens 13 or older,"This drama is about the love story of two sisters and two men. The talented older sister has everything, including a beautiful appearance, and her younger sister,  who is less attractive but still has a warm heart. And two men appear in front of the siblings: a progressively more attractive man, who moved into a humble rental room on the rooftop of their building and another man who is handsome and wealthy from a plutocrat family. The romance-comedy drama depicts an eventful and unpredictable love story by the four people from such a warmhearted point of view.(Source: AsianWiki)",3353,351
0204f93313ac4223830768d3d6430aea,Mirror of the Witch,2016,['Jo Hyun Taek'],['Yang Hyuk Moon'],South Korea,Drama,20,3900,2016-05-13,2016-07-16,"Friday, Saturday",jTBC,15+ - Teens 15 or older,"A historical fantasy drama about a young man finding his way and love for a forgotten princess. Heo Jun faces discrimination as an illegitimate son and gives up on his natural talents, intelligence, and passion for academia. Succumbing to the limits of his social status, he resorts to making as much money as he can by using his good looks and witty charm. Meanwhile, Queen Sim is unable to conceive and she seeks the help of a shaman whose black magic enables her to have twins - a boy and a girl.However, the daughter, Seo Ri, is put under a curse and abandoned deep in the mountains, where one day, she meets Heo Jun. The curse of the abandoned princess is that whoever falls in love with her will die. Seo Ri tries to find a cure for her curse and along the way, creates magical treatments that help cure sick people. Unfortunately, Heo Jun accidentally sets the book of magic on fire, and he stays in the mountains with Seori to try to help heal the sick in a mountain village. As Heo Jun’s passion for medicine grows, he decides to become a doctor. As he sees Seo Ri fight against her destiny, his affinity for her grows, and he too begins to believe that he can change his destiny.(Source: JTBC)",4274,627
12f0c56bb7f94cc3a2bf00f05ccc5aa3,Dear My Friends,2016,['Hong Jong Chan'],['Noh Hee Kyung'],South Korea,Drama,16,4200,2016-05-13,2016-07-02,"Friday, Saturday",tvN,15+ - Teens 15 or older,"Park Wan is a translator who is constantly pulled by her mother, Jang Nan Hee, to hang out with her elder friends, Jo Hee Ja, Moon Jung Ah, Oh Choong Nam, and Lee Yeong Won. The plot revolves around the friends' twilight years as they are rediscovering themselves through relationships and family, the struggles they face due to their old age, and their life journey that they share with  Park Wan in the hope she would write a novel about them.(Source: MyDramaList)",193,1083
afb968de0c474547aaa6d81a0bc60593,Bong Soon: A Cyborg in Love,2016,,,South Korea,Drama,12,900,"May 12, 2016","May 12, 2016",Thursday,Naver TV Cast,Not Yet Rated,"Bong Soon is a cyborg woman, who has been programmed to shut down as soon as she feels an emotion: love. This romance depicts a touching love story between a genius computer programmer and a cyborg. ",8290,3397
511f78e7f67745fa9dbf2e455eff9fcf,The Ordinary Life of Ms. 'O'! Season 2,2016,,,South Korea,Drama,8,180,2016-05-11,2016-06-09,,,Not Yet Rated,"Sometimes in life and work, you have someone you feel grateful for; there is also the choice between dieting and eating well, meeting an office couple, thinking of ways to be healthy and happy, the thought of quitting, and finding a new hobby or traveling as one of the ways to keep going. ",45959,99999
dd14cfae720142d29f0139a9ea8d3d31,Do You Know Love?,2016,,,South Korea,Drama,15,,2016-05-09,2016-06-10,"Monday, Wednesday, Friday",Naver TV Cast,13+ - Teens 13 or older,"Prince Yeongchang passed away at a young age without ever learning what real love feels like. Jade pities him and reincarnates him, but being the loser that he is, he is unable to date anyone. Then an announcement is made in the underworld: only one person can reincarnate due to overpopulation on Earth. The mission is dating, and now everyone must play a vital role to help Yeong Chang find a girlfriend. King Sejong, King Seongjong, and King Yeonsan set out for their reincarnation and to help Yeong Chang find success in his dating life. (Source: Viki)",57946,99999
c2d284503af44a7a91873d0857ff830a,Working Mom Parenting Daddy,2016,"['Park Won Gook', 'Choi Yi Sup']",,South Korea,Drama,120,1800,2016-05-09,2016-11-11,"Monday, Tuesday, Wednesday, Thursday, Friday",MBC,15+ - Teens 15 or older,"In Korea, many married couples have dual incomes while raising kids. Affluent couples have the luxury of hiring nannies and pricey SAT consultants for their college-bound children while poor and lower middle class families with kids have to juggle childcare responsibilities while balancing work. In a society where young married couples are encouraged to have children without any provincial or government support for families with kids, working Korean couples are grappling with the issue of childcare. This TV series illustrates these issues and asks viewers what choice they would make for the sake of their children.(Source: MBC)",46712,11481
fdcc038a444e422dad759051308b9b7f,What's Your Blood Type?,2016,,,South Korea,Drama,7,120,"May  3, 2016","May  3, 2016",,,13+ - Teens 13 or older,,4662,7261
6db90159ddd342cbb72efca91fadbca6,The Unusual Family,2016,['Lee Duk Gun'],['Son Ji Hye'],South Korea,Drama,149,2100,2016-05-02,2016-11-25,"Monday, Tuesday, Wednesday, Thursday, Friday",KBS1,Not Yet Rated,"The Unusual Family' is about two country girls with different dreams. There is a girl from the countryside, named Dan Yi. She wants to support rural communities. And, there's Sam Wol who is happy to leave her hometown and has a dream of becoming one like Cinderella. With two different dreams, they both move over to Seoul. How would their life change in the near future? ",58885,9305
faf5133dcb6f4d768d3c41bfa7b6dfc1,Good People,2016,['Kim Heung Dong'],['Choi Yeon Geol'],South Korea,Drama,122,2100,2016-05-02,2016-10-28,"Monday, Tuesday, Wednesday, Thursday, Friday",MBC,15+ - Teens 15 or older,"When Yoon Jung Won is betrayed by family and friends who she completely trusted, the realization that humans are cruel dawns upon her. This show revolves around an insurance planner who is framed for a crime that she did not commit and tries to find justice after serving out her sentence in prison. There is a message of hope in the story in that while pain is inflicted on her by people around her, she eventually finds comfort and assistance from new people she encounters later.(Source: MBC)",54775,13917
05f0727edfd3475f8e9e97c89617fa88,Another Miss Oh,2016,['Song Hyun Wook'],"['Park Hae Young', 'Wi So Young']",South Korea,Drama,18,4200,2016-05-02,2016-06-28,"Monday, Tuesday",tvN,15+ - Teens 15 or older,"Two women, both named Oh Hae Young, find themselves constantly mixed up in each other’s lives because of their shared name. From confusion over boys and grades in high school to ending up in the same occupation and company as adults, they can't stop running into each other.And then there’s the man in their lives, a man with the ability to see into the future, a man who must decide which of these women he wants in it. Will these two women continue to find their lives entangled with each other? Or will they finally find a way to separate themselves from each other and become their own people?(Source: Apple TV)",1317,146
44c3d06c4bed44b0b90f60e11275925f,The Flower in Prison,2016,"['Choi Jung Gyu', 'Lee Byung Hoon']",['Choi Wan Kyu'],South Korea,Drama,51,3900,2016-04-30,2016-11-06,"Saturday, Sunday",MBC,15+ - Teens 15 or older,"A story about Ok Nyeo, a talented girl born and raised in prison who gains great skill and wisdom through her encounters with extraordinary people from all walks of life. She becomes a crusader for the oppressed peasant class and embarks on a journey to find the class she belongs to in the caste system. Through the life of Ok Nyeo, this TV miniseries introduces Joseon’s proud legacy of human rights laws, which Ok Nyeo fights to enact throughout the kingdom.(Source: MBC)",3195,2342
8eeb23b36def47cc9bdac01c34e558c7,The Master of Revenge,2016,['Im Se Joon'],['Chae Seung Dae'],South Korea,Drama,20,3780,2016-04-27,2016-06-30,"Wednesday, Thursday",KBS2,15+ - Teens 15 or older,"A man whose name and life were taken from him seeks revenge. To do so, he must attempt to become a master noodle cook, or a god of noodles.~~ Adapted from the manhwa “God of Noodles” by Park In Kwon. ",5687,3966
0b7ecb0c4d504f549263822d634bc8ed,The Success Story of Novice Shaman Gong,2016,,,South Korea,Drama,5,300,2016-04-25,2016-05-23,Monday,Naver TV Cast,Not Yet Rated,"Tae Jin has failed to get a job for 4 years in a row so he becomes a fake shaman, then starts helping his guest Baek Joong set up a new business and succeeds. ",48453,99999
d0fc0450c87440249b795a9cfcba985f,Entertainer,2016,"['Hong Sung Chang', 'Lee Kwang Young']",['Yoo Young Ah'],South Korea,Drama,18,3600,2016-04-20,2016-06-16,"Wednesday, Thursday",SBS,15+ - Teens 15 or older,"Seok Ho is a manager who finds success in raising a highly popular idol group. He hopes for more success as he plans to take his group and build his own label, but he eventually falls flat on his face. He deceives people to find his way back to the top and meets Ha Neul, who gave up dreams to become a singer after losing his parents. Having been wrongly convicted of a crime, he is in a state of despair when he meets Seok Ho. Meanwhile, Seok Ho seems untrustworthy to Ha Neul's sister, Geu Rin. To protect her younger brother, Geu Rin takes a break from her university to work several part-time jobs. But seeing her younger brother feel lifted from despair when he meets Seok Ho, Geu Rin is determined to become his manager as he embarks on an inspiring life project, the Entertainers.(Source: Viki)",4029,671
72a34f09143b4254ae02c40adecfad87,Hororong Story,2016,,,South Korea,Drama,3,480,"Apr 19, 2016","Apr 19, 2016",,Naver TV Cast,G - All Ages,'Hororong Story' is a short web-drama telling the story of three people whose lives change after purchasing items from a convenience store. Ji-U will be playing the role of a cashier at the store. ,56988,99999
5061fdeb7a7c4089a76fa1dcd57c67bc,Dramaworld,2016,,,South Korea,Drama,10,1200,2016-04-17,2016-05-15,Sunday,Viki,13+ - Teens 13 or older,"Claire Duncan is a 20-year-old college student obsessed with Korean Drama. She's constantly glued to the screen watching her favorite actor, Joon Park, in 'Taste of Love.' Disappointed that her own life isn't nearly as exciting as those within the world of K-drama, Claire desperately wishes that she too could live in a world of 'Taste of Love.' Thanks to a touch of magic, Claire finds her world turned upside-down when she is sucked through her smartphone into the world of 'Taste of Love' and comes face to face with Joon Park himself.Claire also meets Seth Ko, a waiter who has also magically transported into the world of dramas years ago. With his help, Claire learns to navigate this new place. But her presence begins to throw 'Taste of Love' off-balance, causing other dramas to splice into the series. As things spiral further out of control, Claire realizes she can no longer just watch the drama unfold. She's now part of it, and it's her job to set things right before everything falls apart completely.(Source: Wikipedia; Viki)",8013,1198
a1301f778dbd4aefb75392b78ffbc58b,Oh My God! Tip,2016,,,South Korea,Drama,4,420,2016-04-11,2016-05-06,Monday,Naver TV Cast,Not Yet Rated,,45875,99999
ca9bdb1e078c4bfaae30d4222b101754,72 Seconds Season 3,2016,['Jin Kyung Hwan'],,South Korea,Drama,8,120,2016-03-29,2016-04-26,"Tuesday, Thursday",,15+ - Teens 15 or older,,54979,99999
11082840bc91448194f29354cd75d2b2,Tomorrow Boy,2016,,,South Korea,Drama,5,960,2016-03-28,2016-04-25,,Naver TV Cast,Not Yet Rated,"“Tomorrow Boy” tells the tale of a handsome, young patriarch who lives on for tomorrow even in the midst of adversity. A young patriarch, Ahn Tae Pyeong, who has lost both his parents and is in charge of taking care of his grandmother along with his four younger siblings. Despite his circumstances, Tae Pyeong has a strong conviction and is energetic, while he pursues his studies and earns money for his family. ",8210,3379
232ec98c164c477db63118eba1874969,The Royal Gambler,2016,['Nam Gun'],['Kwon Soon Gyu'],South Korea,Drama,24,4500,2016-03-28,2016-06-14,"Monday, Tuesday",SBS,15+ - Teens 15 or older,"Baek Dae Gil and King Yeong Jo enter a match. Baek Dae Gil bets his life and King Yeong Jo bets the entire Kingdom of Joseon on the outcome. Baek Dae Gil is the best gambler in the Joseon era. He holds deep resentment inside but is also cool on the exterior. King Yeong Jo is a man who never lowers his head without a convincing reason. Meanwhile, Dam Seo exists solely to take revenge upon the king.",3459,1637
f269c58858054e5399b850285a2c801d,Monster,2016,['Joo Sung Woo'],"['Jang Young Chul', 'Jung Kyung Soon']",South Korea,Drama,50,3780,2016-03-28,2016-09-20,"Monday, Tuesday",MBC,15+ - Teens 15 or older,"People who commit cruelty against the weak in order to enrich themselves with more money and power while answering to no one are monsters. A man takes on the corrupt elite or “monsters” whose identities are hidden from the public after he loses his family in a conspiracy that was engineered by very powerful people. In a twist, he finds love amid the shady underworld and through this turn of events, this TV miniseries sends a message of noblesse oblige and the true meaning of life.(Source: MBC)",6389,2169
691c423d206042278024dd87a5affb9f,"My Lawyer, Mr. Jo",2016,"['Lee Jung Sub', 'Lee Eun Jin']","['Yoo Young Sun', 'Lee Hyang Hee']",South Korea,Drama,20,3600,2016-03-28,2016-05-31,"Monday, Tuesday",KBS2,15+ - Teens 15 or older,"Once a star prosecutor with a bright future, Jo Deul Ho loses everything after becoming a whistleblower against the intolerable corruption he witnesses. He instead rebuilds his life as a lawyer at a small neighborhood law practice, committed to justice and protecting the innocent. ",2762,2951
a04e1c52577141549af10de3adc0969c,Vampire Detective,2016,"['Kim Ga Ram', 'Lee Seung Hoon']",['Yoo Young Sun'],South Korea,Drama,12,3660,2016-03-27,2016-06-12,Sunday,OCN,Not Yet Rated,Private detective Yoon San suddenly becomes a vampire. He solves various cases for his clients while also trying to uncover the mystery surrounding himself while maintaining his secret identity as he solves cases using his unique abilities. ,5747,913
8513adcd3d6848b796db14fe5a79d1a4,Ms. Temper & Nam Jung Gi,2016,['Lee Hyung Min'],['Joo Hyun'],South Korea,Drama,16,3900,2016-03-18,2016-05-07,"Friday, Saturday",jTBC,15+ - Teens 15 or older,"Although renowned as the youngest team supervisor in her company, Da Jung has been divorced three times already and is always surrounded by suspicion and disdain because of her bad temper. She is a strong and insensitive woman who doesn’t care that other people talk about her or that they call her ""Hot-tempered.” In contrast to the fiery Da Jung, Jung Gi is the timidest guy ever. Kind and inoffensive like a “Father Teresa,” he doesn’t say things other people may not like to hear and is seen as a pushover. After a dynamic series of twists and turns, Da Jung becomes Jung Gi’s new boss, and his rather peaceful life is about to face a tempestuous storm. “Hot-tempered"" Da Jung’s tyranny turns Jung Gi’s life upside down, but with more unexpected twists and turns, one timid man’s office survival story is about to shake things up as he takes on the world!(Source: JTBC)",4259,1866
798c92ba5b7b4c91a62cd7bb080da6f6,Memory,2016,['Park Chan Hong'],['Kim Ji Woo'],South Korea,Drama,16,3900,2016-03-18,2016-05-07,"Friday, Saturday",tvN,15+ - Teens 15 or older,"Park Tae Suk is a lawyer who finds out that he has Alzheimer’s and puts his life on the line to fight one last case. The drama depicts his vigorous efforts trying to protect the precious value of the life and family love, while his memory starts fading away. ",1007,1806
9cfa2669b51147d1b48908e94fb93d8c,Click Your Heart,2016,['Min Doo Shik'],,South Korea,Drama,7,900,2016-03-17,2016-03-31,"Thursday, Saturday",Naver TV Cast,13+ - Teens 13 or older,They can’t resist her clumsy charms. Kwon Mi Na is a peppy high school girl who keeps getting into difficult situations because of her clumsiness. But that doesn’t seem to deter four very different boys from taking an interest in her.Kim Ro Woon is the star baseball pitcher. Kim Da Won is the school’s top student and a longtime friend of Mi Na’s. Baek Ju Ho acts like a cold street thug but has a heart of gold for people who earn his trust. Kang Cha Ni is a boy band member who is passionate about dancing. Which boy will capture Mi Na’s heart?“Click Your Heart” is a 2016 South Korean web drama series where the viewers got to choose the ending of each episode through their votes.(Source: Viki),7777,808
4bd5d6c67b3340c181d9cfcd74a17716,"Good-bye, Mr. Black",2016,"['Han Hee', 'Kim Sung Wook']",['Moon Hee Jung'],South Korea,Drama,20,3900,2016-03-16,2016-05-19,"Wednesday, Thursday",MBC,15+ - Teens 15 or older,"Inspired by “The Count of Monte Cristo,” this TV show follows a devious plot of revenge and love. After searching for answers after a sudden tragedy, a man uncovers the betrayal of his best friend and devises a plot to exact revenge. To disguise his identity, he enters a phony marriage with a young woman but finds himself unexpectedly falling in love with her that restores his trust and confidence in humanity.(Source: MBC) ",5656,1325
a7357808f9c1476694a1cb8537a676a4,Babysitter,2016,['Kim Yong Soo'],['Choi Hyo Bi'],South Korea,Drama,4,3600,2016-03-14,2016-03-22,"Monday, Tuesday",KBS2,Not Yet Rated,"An attractive babysitter, who graduated from a prestigious university, begins to work as a babysitter for 3 children from a wealthy couple. The attractive babysitter begins to change. ",6149,6548
b9718dea5eca48cdb172f1f588496c57,Nightmare Teacher,2016,,,South Korea,Drama,12,900,2016-03-14,2016-03-31,"Monday, Tuesday, Wednesday, Thursday",Naver TV Cast,13+ - Teens 13 or older,"When a new teacher arrives, students' dreams begin to come true. Ye Rim, the class president, has to solve the bizarre and scary mystery before it's too late. ",4902,805
0ddaa87489c546229ab33d2d624ae732,Why Do Women Always Get Upset?,2016,,,South Korea,Drama,6,240,2016-03-13,2016-03-29,"Tuesday, Sunday",Naver TV Cast,Not Yet Rated,The story centers on two girls with her boyfriends. They will have to put up with see their girlfriends angry in different situations. ,59917,99999
437da75ad9724193b21af661062fdb18,Virtual Excitement,2016,,,South Korea,Drama,6,360,"Mar 11, 2016","Mar 11, 2016",,,Not Yet Rated,"On his first day working in a company, Kim Min Kyu is suddenly asked by a person if he knows himself.(Source: MyDramaList) ",49236,14587
58509cdd2ecb40ee97f8e018fb5ce9c3,Pied Piper,2016,['Kim Hong Seon'],['Ryu Yong Jae'],South Korea,Drama,16,3900,2016-03-07,2016-04-26,"Monday, Tuesday",tvN,15+ - Teens 15 or older,"Every day on the job is tense, dangerous and possibly lethal! But the dangerous situations are diffused without using force by the expert negotiator Joo Sung Chan, who leads the police department’s negotiation task force. The team handles the most dangerous, volatile and high-risk situations that jeopardize the lives of innocent people. Hostage crises, terrorist threats, and other major catastrophes await Sung Chan, Yeo Myung Ha and the other highly skilled team of negotiators when they come into work every day. Son Hee Sung is a thorn in their side as an aggressive broadcast journalist who tries to report on the many coverage-worthy events.",2267,2633
74533c5fde1a4c5eab2d1be61c9f0a9b,My Little Baby,2016,['Han Cheol Soo'],['Lee Eun Young'],South Korea,Drama,16,2700,2016-03-05,2016-04-23,Saturday,MBC,G - All Ages,"Cha Jung Han is a detective for a special investigation team. He is busy with investigating violent cases including drugs and gangs, but one day he takes in his niece Eun Ae and struggles to raise her.Han Ye Seul is a single mother who raises her 5-year-old son alone. She is Cha Jung Han’s first love. ",6181,2688
b1add57ade49427ba76041b236a6df19,Mrs. Cop Season 2,2016,"['Kim Jung Hyun', 'Yoo In Shik']",['Hwang Joo Ha'],South Korea,Drama,20,3840,2016-03-05,2016-05-08,"Saturday, Sunday",SBS,15+ - Teens 15 or older,"After Choi Yeong Jin takes time off from work, Ko Yoon Jung becomes the new detective squad chief. She returned to South Korea after training with the F.B.I. in the United States. ",5933,3683
8fb3534cc0574c23b03f96be6069ad20,Marriage Contract,2016,['Kim Jin Min'],['Jung Yoo Kyung'],South Korea,Drama,16,4500,2016-03-05,2016-04-24,"Saturday, Sunday",MBC,15+ - Teens 15 or older,"After being diagnosed with a possibly terminal brain tumor, Kang Hye Soo, a desperate single mother, agrees to be a liver donor for her new boss’ mother. In exchange, she will receive a significant sum of money that she hopes to leave to her daughter. In order to pass the screening process, they must legally wed and convince the hospital that they’ve been in a long-term relationship. What they foolishly thought would be a quiet transaction between the two of them, quickly becomes more complicated as more people get involved, including her 7-year-old daughter. Money isn’t the only thing required for happiness, and love makes life worth living.",1999,544
0f2336c6912e41bd9a6907ba4ed35732,Legend Hero,2016,,,South Korea,Drama,50,1380,2016-03-02,2016-08-18,,,G - All Ages,"Bewildered fighter Liu Bei slowly recovers his dream he had as a child. Each Legend Hero has their own dream to achieve. The Dream Battlers such as Sun Ce, who wants to be the best martial artist in the universe, and Cao Cao, who wants to make this world righteous also participate in the spectacular Dream Battle.(Source: WelCon) ",45543,16046
667eafe69dd64045ab99261a68598c54,TV Novel: My Mind’s Flower Rain,2016,['Uh Soo Sun'],"['Han Hee Jung', 'Moon Young Hoon']",South Korea,Drama,128,2100,2016-02-29,2016-09-06,"Monday, Tuesday, Wednesday, Thursday, Friday",KBS2,Not Yet Rated,"A story of a bright young girl who lost her family during the Korean War and grew up experiencing the rapid change of the Korean society in the 1970s. The story of dream, love, loss, forgiveness, and reconciliation between two generations of characters who lived through the tumultuous period of 1st and 2nd Korean War, from the 1950s to 1970s. ",51825,13156
555d200944e047f59e74dff6d13bbe78,Happy Home,2016,['Lee Dong Yoon'],['Jo Eun Jung'],South Korea,Drama,51,4200,2016-02-27,2016-08-21,"Saturday, Sunday",MBC,15+ - Teens 15 or older,"A new building complex is built in Chinatown and Bong Sam Bong opens his Chinese restaurant called “Gahwamansasung” there with a big splash. But Bong’s luck does not last long after he had worked so hard from the bottom to finally open his own restaurant. His married children all get divorced and now his own wife is demanding a divorce, too. This show follows the drama-filled lives of Mr. Bong’s family as they run “Gahwamansasung,” the largest Chinese restaurant in Chinatown. The family overcomes a string of crises and through understanding, they resolve their differences and lingering family issues. Despite their fighting, they still stay tight as a family unit and will sit down together for a bowl of Chinese noodles for family dinners with lots of love and laughter.(Source: MBC)",6834,4878
ed0ff490e6774a9f824fc9bb4b251a49,Rickety Rackety Family,2016,,,South Korea,Drama,9,,2016-02-26,2016-04-22,Friday,Naver TV Cast,Not Yet Rated,"Family sitcom ""Rickety Rackety Family"" is about our ordinary daily life seemingly. Imagine a family who has gone bankrupt all the way comes into your boarding house to live! What we can do best under the desperate situation is to laugh. Let’s go, go, go into the struggling daily life of the rickety and rackety family. ",63105,99999
5b67fe1728a147e393e0f72fc99f5c8f,Devil's Diary,2016,,,South Korea,Drama,4,960,"Feb 24, 2016","Feb 24, 2016",Wednesday,Naver TV Cast,Not Yet Rated,"Cheon Nara, whose name literally means ‘heaven’, is a normal lady working a normal office job who suddenly starts seeing glimpses of a man in suits smirking at her. She lives alone and of course, freaks out when she feels that there is someone following her on her way home and makes the decision to buy a taser. It turns out that the man is no ordinary man; he is a devil who appears before her, black wings and all, to offer her three wishes. Nara’s response to his revelation is something Mr. Devil has not prepared for: she completely ignores him and his offer, doubting her vision. He tries to prove his identity, only to lead her into believing that she has a disease and has started having hallucinations.",53271,6484
b5ef6c6931074fb5be30904d005a34e4,"Please Come Back, Mister",2016,['Shin Yoon Sub'],['Noh Hye Young'],South Korea,Drama,16,3600,2016-02-24,2016-04-14,"Wednesday, Thursday",SBS,15+ - Teens 15 or older,"Kim Young Soo is a department store worker who dies in an accident. Upon reaching the afterlife, he pleads for a chance to go back and clear up the misunderstandings surrounding his death and to comfort his newly widowed wife, Shin Da Hye. There with him is Han Gi Tak, a tough chef who also has loose ends to tie up concerning his death and those he left behind. The two are granted the chance to go back temporarily, but as new, different people, and with the condition that they cannot reveal their true identities. The return is made further complicated by the fact that Young Soo's body is identical to that of the new chief of the department store he used to work at, and Gi Tak comes back in the body of a woman. With only a short time to do everything they need to, the two have to work against all odds to make sure those they love will be ok without them.~~ Adapted from the novel ""Tsubakiyama Kacho no Nanokakan"" by Jiro Asada.",2347,418
571b79b326464531b35cff6949b6a61a,Descendants of the Sun,2016,"['Baek Sang Hoon', 'Lee Eung Bok']","['Kim Eun Sook', 'Kim Won Seok']",South Korea,Drama,16,3600,2016-02-24,2016-04-14,"Wednesday, Thursday",KBS2,15+ - Teens 15 or older,"A love story that develops between a surgeon and a special forces officer.Kang Mo Yeon is a pretty and assertive woman who works as a cardiothoracic surgeon at Haesung Hospital. She isn't afraid to admit her mistakes and believes that capability overrides whatever connections you have. However, she is soon faced with the reality that she cannot advance with just capability. Her life is forever changed when she encounters Yoo Shi Jin, the Captain and team leader of the Alpha Team who cares more about protecting anybody in need of help as well as his country, even if it goes against the order of his superiors. This drama will tell of how they both bond together in a time of war and overcome the odds against them.(Source: AJ at MyDramaList)",307,4
